X_mean,X_std,X_min,X_max,X_median,X_energy,X_entropy,X_iqr,Y_mean,Y_std,Y_min,Y_max,Y_median,Y_energy,Y_entropy,Y_iqr,Z_mean,Z_std,Z_min,Z_max,Z_median,Z_energy,Z_entropy,Z_iqr,signal_magnitude_area,corr_xy,corr_xz,corr_yz,peak_freq_x,peak_freq_y,peak_freq_z,skew_x,skew_y,skew_z,kurt_x,kurt_y,kurt_z,activity,user_id
-1.7280240075234374,1.9917877371387338,-6.69606,2.598297,-1.4590225,890.0205261303806,3.0139554842304768,2.50827791,9.646712874609374,3.83709390122285,0.96232605,18.278687,9.830292,13796.141938170349,3.115782484971301,5.577037750000001,0.40408671016406256,2.166253489338051,-5.6104584,7.270691,0.24399566,621.5603519232637,2.7155957849075487,2.4537926,10.192425601999147,-0.3348293736392729,0.25252158448928225,-0.022482368418261466,19,115,115,-0.5449019454992795,-0.12120205055302455,0.006870121259689567,-0.2926176612496194,-0.772588552927814,0.7420005483421219,A,1600
-1.603215338109375,2.0273670336674523,-6.785095,3.9942017,-1.16339875,855.1061132224925,2.8528457920762476,2.660549215,9.549996471093749,3.8305555547818964,1.9608154,18.278687,9.4779585,13552.07532239021,3.1316331081789484,5.5902479750000005,0.6079472308437501,2.06819158486434,-6.0628967,7.270691,0.46938324,594.8180822008646,2.487664238905196,2.00947957,10.073752176735155,-0.32128916147125564,0.20199328254093246,-0.025009904775338612,32,13,13,-0.4991549610459793,-0.04908451942867534,-0.06510155664001475,0.04763048851758889,-0.8158937712082843,2.2193313659876077,A,1600
-1.0806374568125001,1.8079708308021631,-6.785095,3.9942017,-0.87303925,567.8765872764993,2.7195419956100517,2.376239785,9.64996040859375,3.6837159174134326,1.9608154,19.023804,10.057265999999998,13656.51185249689,3.0743431950235225,5.3849447999999995,0.8310933077265625,1.8936999160342194,-6.0628967,7.3223114,0.69944763,547.4323786413937,2.308739903790063,1.61958699,10.074022457345954,-0.16499194584479834,0.12707147565750146,0.051669602600566,32,13,13,-0.5437297822027357,-0.08538551922491362,0.2546552785536363,0.437320812009963,-0.624063236064389,3.136870671847208,A,1600
-1.0034616024265623,1.7454703807175358,-6.7518463,2.4566956,-0.8019027649999999,518.8610608008581,2.8134832249675816,2.23119352,9.631313314843752,3.608312000899111,2.0621185,19.023804,9.5595015,13540.110293058438,3.087024618741876,5.697002299999999,0.6115895423593749,1.9602447650565877,-4.504715,7.3223114,0.34583282000000004,539.7249673286535,2.6511580340532577,2.4029007,10.020882742980906,-0.17813490988385255,0.2659355837833795,0.0273288987315275,32,13,13,-0.7167789933180077,0.08637013414142022,0.23216549885028134,0.11640403549199574,-0.5408885452395396,0.9294090627813447,A,1600
-1.2804014683562501,1.9942377545508292,-6.7518463,2.4566956,-1.09564205,718.9007541561311,2.9783209773709194,2.528968825,9.5753746984375,3.748201542851635,2.0621185,19.243439,9.525627,13534.31237392799,3.0518678404960284,5.808704125,0.3365286541875,2.1342746597759064,-5.2469025,7.636429,0.131538395,597.5526218817038,2.6356857368102364,2.6703910950000003,10.037557537973273,-0.3157428959147899,0.3023273650013617,-0.06583680959382571,33,13,115,-0.6361051258688539,0.07860325558303986,0.03793405068607453,-0.08300121287249995,-0.620015492121492,0.7070296590249061,A,1600
-1.4737126814453125,2.087305653958706,-8.971283,2.0750732,-1.21949765,835.6702669440916,2.8118634810731744,2.761779825,9.676328075,3.8282166877313033,2.0131683,19.243439,9.74340825,13860.680706976977,3.0814012107971327,5.958931249999999,0.44139492760937504,2.1548957922402896,-5.52446,7.636429,0.30913544000000004,619.3158857643766,2.5792751060902237,2.1427841325,10.186215898997904,-0.3063364558839133,0.27225475994073634,-0.09883020398471912,32,115,115,-0.7444468677671315,0.013786240989691593,0.06251165021515091,0.48718265529824034,-0.5646710515650333,1.7215085795610907,A,1600
-1.6368511867890625,2.1401529713395444,-9.943893,3.5868683,-1.4775390499999999,929.220678198559,2.6055578125452183,2.62641903,9.492761021875,3.883912685990036,1.6323547,18.939636,9.531531999999999,13465.253065065424,3.1217848238982846,6.310001599999999,0.4638638498906249,2.199444429710374,-5.900894,6.9627533,0.31027984,646.7488602392762,2.60345737773781,2.1824111999999998,10.06260055853578,-0.3090666674009561,0.22894688515547737,-0.07163157990133735,32,13,13,-0.836122421103092,0.04026985630243737,-0.10049820833279692,1.6640536926296923,-0.6419996686956209,1.4030507560774232,A,1600
-1.6451715205703126,2.200352101038733,-9.943893,3.5868683,-1.2870941,966.1617536820737,2.6695852625618532,2.7510910149999996,9.5222830640625,4.046443975220496,1.2073822,18.779556,9.4450225,13702.09070038141,3.1507945876859527,6.3244901,0.1975014196484375,2.2839798132776723,-5.900894,7.306076,-0.0510101325,672.7130365725517,2.7335282163364107,2.38336565,10.114793892837312,-0.32558252476397653,0.19607684685109736,-0.08359461760068436,32,13,115,-0.7129002315317091,0.03484862393429466,0.0630447751143443,1.1475131769602696,-0.6434764782588407,0.697046826398732,A,1600
-1.6443612544453123,2.137484052597736,-7.754318,3.9610138,-1.2820510999999999,930.913537309517,2.761936131939641,3.004665395,9.555328465625001,4.0329118257669005,1.2073822,18.779556,9.442291,13768.791024690421,3.144348221395034,5.613411200000002,0.06228112742968753,2.019950027345508,-5.905182,7.306076,-0.1726532,522.7618626313001,2.5442314409904716,2.229179385,10.080636160709425,-0.2997711259187643,0.27424836560517035,-0.11139212324609551,32,13,13,-0.5375461678250275,0.022217962747066243,-0.06249757702778435,0.3745000790900894,-0.5904529472817424,1.1684991906499258,A,1600
-1.74826883484375,2.0960296484676326,-7.92305,3.9610138,-1.3624649,953.5723783860826,2.734690006777006,2.5079917099999998,9.533785191406249,3.9236066114323584,1.5758667,19.022385,9.735580500000001,13604.831861395562,3.116171993649773,5.35538485,0.3053936922734375,2.0613035202296524,-5.905182,8.57135,0.0458984375,555.8064012533196,2.5131598631357246,2.317699405,10.073010071227301,-0.28610572473394036,0.2779894631150254,0.0036779500963141725,19,115,13,-0.5901568836700591,-0.05123284863497761,0.19716937068539728,0.6572607477451058,-0.5515316105155619,1.7303049497834282,A,1600
-1.913292403546875,2.101151770614743,-7.92305,2.649704,-1.3950119,1033.6674028323387,2.8956226599428643,2.6220779875,9.66429233359375,3.8144632964884173,1.5758667,19.022385,9.9227905,13817.430598325276,3.0137775139611476,5.441589050000001,0.335788128140625,2.279186373305295,-5.847519,8.57135,0.132751465,679.352856481373,2.6394328574054855,2.769969925,10.277449182911749,-0.29323021875572913,0.2442449820814394,0.01472558229784172,19,13,13,-0.581658555668692,-0.037722137886793565,0.17774391795226444,0.001896249323208643,-0.39607187722283577,1.065698890764816,A,1600
-1.9274565034531252,1.9115297198508638,-7.206711,1.5344696,-1.5323868,943.2364086498392,3.02634042993344,2.67067335,9.587087520312501,3.61228600144384,1.8455505,18.950272,9.433197,13434.989731629927,3.0203310598835826,5.662639250000001,0.2577345334375,2.14307337717274,-5.847519,7.0270386,0.149879455,596.3763954781208,2.597323962188346,2.405708315,10.144983446729377,-0.2981307189974682,0.22337226961800175,-0.05179078308131312,19,115,115,-0.6222990277822423,-0.014747995391226343,-0.14797809925072308,-0.16239548333048148,-0.5318764499873687,1.1134792186827829,A,1600
-1.936489105734375,1.9549608434682748,-8.48468,1.5591431,-1.4985199,969.1983303836298,2.8435051364884503,2.223117875,9.3962655046875,3.5450816771158697,2.214508,18.004196,9.469025,12909.74842009637,3.0933854057731254,5.475189,0.37888955938749996,2.170401547751294,-6.2315063,8.677124,0.09075928,621.3376226168405,2.4833723475893335,2.4550399499999997,9.953907444056387,-0.3069295323024903,0.12663523211251995,0.02050448004928167,31,12,6,-0.9764504875806059,-0.04355910335048564,0.18387830772964472,0.8798054496772649,-0.7654929399268764,2.0293609602901173,A,1600
-1.9474197550468748,2.0546465630379633,-8.48468,1.5591431,-1.5397796499999998,1025.79407377287,2.9239987182114056,2.66329577,9.489340521093752,3.6843225181589787,1.2224579,18.004196,9.549118,13263.592440714896,3.08332493741037,5.616462499999999,0.44514202723125,2.3495212704836383,-6.2315063,8.677124,0.089508058,731.9554079824123,2.641004338402609,2.6054306,10.122152576931214,-0.29728535411634394,0.09909422864442706,0.04750640866748974,31,13,13,-0.8063180003078654,-0.05102114791033423,0.21246931239219188,0.33670331354934335,-0.7001482275474333,0.9519418061813445,A,1600
-1.9218229039374999,1.8758175374768515,-7.001129,1.4577637,-1.7494277999999999,923.148122624574,3.027290541390979,2.6651039374999996,9.570303648437502,3.7794900660712263,1.2224579,19.412567,9.42655925,13552.032906601882,3.0687983407944337,5.638187425,0.43568920447656256,2.233104933490459,-5.422989,6.1029205,0.28269958,662.6025890402366,2.818507746062089,2.1566582,10.166051213605567,-0.2976012100303399,0.1714782213857614,0.04098567050380678,31,12,25,-0.5096867651452532,0.009835764537158712,0.005229099176473498,-0.11016864476531074,-0.532691328520269,0.36746891072524157,A,1600
-1.9400387996328126,1.8780768481575385,-7.174591,3.149109,-2.038353,933.238168533258,2.829537788604801,2.6675529425,9.5183485578125,3.7972220172539353,1.7180023,19.412567,9.42655925,13442.285352490155,3.062571571487144,5.563491825,0.4491459110234375,2.1451291085189013,-5.422989,6.7615967,0.24308014,614.8238005253336,2.6888587003314997,1.9703445849999999,10.09049754540121,-0.3276383713981857,0.26241722168353804,0.10268034437397347,19,115,12,-0.23045207282751431,0.07792030064565424,0.1256553398040376,0.1963293678690161,-0.5996473566624401,0.9623541801534454,A,1600
-1.881136062296875,1.835424784275361,-7.174591,3.149109,-1.8650894,884.1544990215741,2.7940237531570573,2.5791435675,9.5491958765625,3.6914403731686463,1.8792572,17.958374,9.509224,13416.175861455069,3.151347611181018,5.590312850000001,0.46464717925781246,2.082326970577013,-4.5921173,6.7615967,0.291419975,582.6537745388395,2.834605899561358,2.683830275,10.081016761751942,-0.37675181554683723,0.27192872095822884,0.10960123213272055,31,13,13,-0.2700741248447443,0.09358942242594318,0.16985043676619765,0.06125649040384795,-0.6919339201057988,0.6700997368167472,A,1600
-1.9041897059453126,1.9506878116162267,-8.0998535,3.0541534,-1.598938,951.1835359508734,2.7142670492571415,2.6467132424999997,9.6189566875,3.565319846508234,2.272049,18.621674,9.7360385,13470.186670580026,3.0945054256815236,5.300762,0.4365420376171875,1.9574534953770162,-5.3516846,5.3245544,0.258987425,514.840721557845,2.843581594196152,2.3873786825,10.140557436913918,-0.34272804647097166,0.19631516023677464,0.07363623640941813,116,12,12,-0.6873333930011198,0.017792240980789353,-0.06768671286053546,0.25732863942296724,-0.5394407884309702,0.5332966717998993,A,1600
-1.972741713671875,2.2015008352342784,-10.05722,3.0541534,-1.64102935,1118.5044219389788,2.6077834313763795,2.6537170024999996,9.67632138984375,3.55325560019043,1.6655426,18.621674,9.80394,13600.873087978538,3.0413395615046372,5.3093186249999995,0.32022929328906247,2.04948949651347,-5.3516846,5.853714,0.19657135,550.7781115647294,2.8497361360459297,2.5834350500000003,10.263019794141703,-0.2980263971134646,0.16682990452219415,0.0018975831539806418,31,12,12,-0.966209567139202,-0.13824540493172754,-0.045862443320759234,1.0894950821329559,-0.6177172925498153,0.40625365866047414,A,1600
-1.915110942015625,1.9886629295985296,-10.05722,2.777771,-1.84915925,975.6710614767846,2.553102234779706,2.366008795,9.645000445312501,3.486399961916272,1.6655426,18.844833,9.75557725,13463.170340419598,3.0308811934250754,5.4865266250000015,0.33553541157031247,1.9842564466779649,-5.0119934,5.921707,0.18863678,518.3817803008924,2.849911967418062,2.6631432000000004,10.192242843337953,-0.28015371712621945,0.23591393107251507,-0.007179872067385157,31,12,116,-0.9631632313219108,-0.046117155257553444,0.011785090591327676,1.7774975453812356,-0.6509743061227526,0.27798763582682273,A,1600
-1.8826253484453126,1.9446888585192832,-7.967087,4.3081207,-1.4621277,937.739898759407,2.6141464278845934,2.641414665,9.56674895703125,3.3029177531925558,1.9704895,18.844833,9.644203000000001,13111.289765275273,2.933546040796426,5.071593925,0.360376959578125,1.763207849559209,-4.5416718,5.921707,0.1100616455,414.563004638974,2.633676885844382,2.165222175,10.077678851110122,-0.29504815111485183,0.18465797499178746,0.047685097248343786,31,12,12,-0.29896247435296547,-0.047816910203938905,-0.050827259302126455,0.5455719481381038,-0.5977272318256617,0.7476604984843922,A,1600
-1.9370420017890626,1.8979424401530125,-8.009933,4.3081207,-1.49996185,941.3526045221056,2.5586265942201316,2.6029281424999997,9.462319842187501,3.375484240029193,1.9704895,18.132385,9.406165999999999,12918.962003269215,3.0258397205592416,5.268024174999999,0.3597747101328125,1.827360608061281,-5.597946,6.3009033,0.187431335,443.9916331449913,2.5493900310720083,2.00170133,9.98409239155887,-0.27773428421368135,0.1742747375698995,-0.0409921668022095,31,116,12,-0.5025873963116546,-0.038585240243299686,-0.44366369769596775,1.079732856071704,-0.758625283382302,1.6364989918691029,A,1600
-1.956893565359375,1.8269966899522907,-8.009933,2.534912,-2.0000458,917.4207143989189,2.7665338134693247,2.2857551525,9.4166967734375,3.3883358848582295,2.7525482,18.132385,9.490814,12819.839768510235,3.1095738760540486,5.400310749999999,0.6319281999765625,1.9993211090849665,-5.597946,8.667648,0.5825882,562.7671228362699,2.291743667623193,1.7931327700000002,9.96724097087732,-0.1785381307788425,0.14739192219387462,-0.0024845275040834046,12,116,12,-0.48545941028113443,0.0953207903750268,0.17953288301827205,0.38327442243507726,-0.6554505566540341,3.2178628467995383,A,1600
-1.96677827846875,1.9411826736913091,-6.7126465,2.534912,-1.8369293500000001,977.4600920698674,2.98362036921192,2.3571204975,9.50356627734375,3.2165685131332045,2.431961,17.58487,9.501098500000001,12885.002878405798,3.0433478649944496,4.728500349999999,0.7477781712203124,2.1298836912516466,-5.0601807,8.667648,0.63391113,652.2338216465067,2.4650371840651673,1.580211651,10.08154265229852,-0.21352828138577176,0.060982105580052244,0.10426821383748479,31,116,6,-0.3010036714937832,0.0020213271549792433,0.5118373472008505,-0.3004344924243849,-0.5128055532031928,2.351282876056672,A,1600
-1.9984228589921875,1.8289313693333171,-6.4341583,1.6097412,-1.6556015,939.3515362654657,3.0634860824270307,2.5539589,9.66698754375,3.397154623735374,2.431961,17.58487,9.549087499999999,13438.887386698789,3.120619603093136,5.441173599999999,0.5479480011265624,2.07685546769591,-5.0601807,6.782608,0.41545868,590.5376826415352,2.654676433032799,2.1803626925,10.196296104923755,-0.33760209886259035,0.16497549624864394,0.08772623816202672,31,12,122,-0.4365779375718442,-0.044820876177180176,0.16162836225535313,-0.4223390960227711,-0.7009986301960613,1.2365503186170441,A,1600
-2.0864171989999996,1.8664623083855258,-7.8818207,1.6097412,-1.7700195,1003.1127394440746,2.8781897212608856,2.49226375,9.6272681671875,3.5156580594055233,1.7512665,17.944244,9.409271,13445.650426061411,3.0930909239718956,5.534946299999999,0.4523400110390625,1.9745969729359785,-4.923401,6.5989075,0.28054046,525.2665204626877,2.6319119549667462,2.4506569375,10.17476392985464,-0.3330219947887344,0.2276938143528387,0.07608986330822487,31,12,12,-0.6818321554788854,0.030199149528232123,-0.010454080801893487,0.022861130355540382,-0.6604292188190599,0.7606402161810335,A,1600
-2.1289795630703123,2.002594573932322,-7.8818207,1.6293182,-1.7896957,1093.4961929618223,2.9635827078828427,2.53941718,9.472279296093749,3.519830916104824,1.7512665,18.276062,9.277092,13070.500446870225,3.044101001273104,5.065040875,0.4198654936875,2.069975031725149,-5.5759125,6.5989075,0.41372679999999995,571.0187090886374,2.7587091584447134,2.4733390775,10.08610686697823,-0.3385516203762535,0.20543776424930837,0.020249440136919167,31,12,6,-0.6767673348748066,0.05296431363545229,-0.0066764907848608545,-0.04146025528858166,-0.4633027628980013,0.6698530650372425,A,1600
-2.1653644943046872,2.068922091877674,-8.365875,1.6293182,-1.9016342,1148.0629779782253,2.971031073914924,2.8735351724999996,9.4629162296875,3.566192579376409,1.8208923,18.380142,9.454360999999999,13089.857674660156,3.0696671515462954,5.06668875,0.41989374088281256,2.2454080787325528,-5.5759125,7.750885,0.28417969,667.925528789757,2.7643034808823783,2.8292770249999997,10.108156455339287,-0.41142395043036195,0.12525090269290226,0.017547287822905502,31,116,12,-0.6083084233126312,0.04873140205007401,0.23822397703131568,-0.25306980591586514,-0.4454984256288572,0.7335937298356963,A,1600
-2.0938558498257813,1.9706632697871698,-8.365875,1.4571686,-1.9276962,1058.2714934704518,2.940506838653001,2.4870224175,9.571170771875,3.535280860937977,1.8208923,18.380142,9.470405499999998,13325.506650893907,3.049918186905109,5.0147170999999995,0.46943033003125,2.0305641897145033,-4.6762085,7.750885,0.258750915,555.9751377029332,2.6928485909109736,2.3857269050000003,10.153740235759216,-0.33093835309892905,0.1936045245003028,0.05989675794533411,12,12,12,-0.6799356039478592,-0.08155601785516212,0.29641164995759123,0.023558658607937932,-0.5329240979394321,1.046669787949031,A,1600
-2.0308401550132813,1.870954838168836,-6.999527,1.5254059,-1.7348175000000001,975.9723189352633,3.064623314379544,2.2076377225000003,9.612595425781251,3.433039492106919,2.2477417,16.996475,9.224548500000001,13336.032124686892,3.143206425431294,4.609130550000001,0.445874219203125,1.879567095886938,-5.1050415,7.3065643,0.44209289500000004,477.6417647732292,2.5150174908707417,2.2504157825,10.150900823713664,-0.27312132811300677,0.32600400293441845,0.051390166182789326,12,12,12,-0.6496116350014118,-0.08735745900506332,-0.06882390545984236,-0.14867685141735532,-0.6018194554890455,1.2766981236152732,A,1600
-2.0583112195023436,1.8497201347375043,-6.383209,1.5254059,-1.8000717000000002,980.2380356073672,3.1236888559225173,2.5453567525,9.60736988671875,3.4028836728876772,3.1308289,18.537079,9.2523575,13296.790199223782,3.07744930716325,4.907711324999999,0.3715728530078125,2.1350128394484575,-5.1050415,7.3065643,0.29190063499999996,601.1323148418727,2.647834426242686,2.3216056725,10.169871584089659,-0.3390481138984321,0.18147135436228762,0.06476538886535456,98,116,12,-0.5948113617812077,0.24759711808518003,0.04726844801386325,-0.43973524997190916,-0.401497747967666,1.0506166520473785,A,1600
-2.0545274047835935,1.8406989126177369,-7.3587494,1.1600342,-1.96838375,973.9846840216227,2.9711791538903265,2.6289749125,9.598785284375,3.4165328797814514,3.2827759,18.638123,9.429062,13287.600109332709,3.057533883973609,5.1017152249999995,0.46658945226406245,2.168435404941211,-4.6933746,7.0156403,0.330284115,629.7366812629289,2.8553705513845866,2.649066925,10.172563910277244,-0.3256102160883185,0.1596507531916403,0.09372573047185116,30,12,12,-0.6035651107380328,0.2598507371190742,0.05761613604225728,-0.17126072430687467,-0.3508300264668649,0.4825461822001067,A,1600
-2.098292470598438,1.7639695871795626,-7.3587494,1.6061096,-2.01712035,961.8457595730599,2.939789499397994,2.41703797,9.56057574921875,3.3611086604200313,3.2827759,18.638123,9.2597125,13145.812490713624,3.036746607447469,5.169903100000001,0.48959708264687496,2.0537866157316733,-5.435852,7.0156403,0.27233887,570.591330085746,2.750955147338896,2.4051513875,10.124762378148237,-0.26775827000539815,0.1814835831436395,0.12514471982640202,30,116,12,-0.4398480248224084,0.1975859469983042,0.095911126768554,-0.24504331324167872,-0.41348983556910257,0.6312110842180458,A,1600
-2.20384072685,1.8038159758645633,-7.8584747,1.6061096,-1.91770175,1038.1652510856914,2.8105478383864426,2.64780426,9.610218637500001,3.449437367724104,2.721634,18.78505,9.455573999999999,13344.62981304368,3.0580046847680005,5.4324914500000006,0.4016382678515625,2.0193095091361775,-5.435852,5.8046417,0.237709045,542.582296561996,2.721943264022199,2.13743205,10.168905021688678,-0.3813986921505802,0.18329036908342008,0.12780158090172217,12,12,12,-0.5705985511776663,0.1980771325892486,0.014050307025719513,-0.15282540012336376,-0.4637854636468077,1.1495057777842064,A,1600
-2.203783872821875,1.9305734310009193,-8.102921,1.1729279,-1.78120425,1098.7234727163445,2.892512135381388,2.4755707,9.55836494609375,3.5732345367403093,2.721634,19.457932,9.433235,13328.684223650242,3.0059715224250567,5.130408999999999,0.3198895429179688,2.1490544503394107,-5.1569214,6.831787,0.216392515,604.2578368245624,2.7606769748583604,2.2820892075000003,10.15784706164182,-0.3503155348679947,0.2493356323986593,0.029586088381440195,116,12,116,-0.9056529511689839,0.29542350543401485,0.09867250176106528,0.34618743359611415,-0.14288899716961279,1.0531147019786689,A,1600
-2.0526590416171877,1.8056717645877587,-8.102921,1.1430054,-1.5826492,956.6540368079694,2.833400021394505,2.4465751874999997,9.524013970312499,3.463119654161138,3.1701813,19.457932,9.4139555,13145.605100255338,2.995877924822944,4.68400185,0.2752799972382812,2.015661575752694,-5.725937,6.831787,0.287780765,529.749845100204,2.613765668580576,2.13530353,10.089847940129298,-0.15827939121796683,0.3027110708448865,-0.08975290061610541,30,116,12,-0.8855442165232473,0.4097848509571348,-0.10178366133189558,0.4822962707580545,0.056829784489770496,1.3650834308952478,A,1600
-2.07621800996875,1.8873225570531362,-8.842133,1.7594452,-1.5755615,1007.7014603878637,2.691919895103948,2.9225578574999997,9.5770852375,3.3659828625128543,2.2653046,19.076157,9.903129499999999,13190.451491465046,2.98269155618928,4.98971925,0.3585878625351563,1.9370990876912633,-5.725937,7.0849915,0.28833008,496.76008072855757,2.4207089171031355,2.2190056,10.137279185202738,-0.20720772365110388,0.2373669879449565,-0.056280840555080154,98,116,12,-0.735429187603982,0.0934528815095464,-0.2694127167146129,0.341307870731101,-0.480420258582253,1.5213461494668836,A,1600
